jurisdiction,source_type,official_code,activity_name,activity_name_normalized,official_category,official_status,official_risk_rating,official_industry_risk,official_dnfbp,official_third_party,official_when,official_notes,raw_payload,source_row_hash
Meydan,api,7220.03,"Interdisciplinary Research And Development, Predominantly On Social Sciences And Humanities",interdisciplinary research and development predominantly on social sciences and humanities,Professional,Active,Low,No,No,,,,"{'SN': 1404, 'Category': 'Professional', 'Group': 722, 'Code': '7220.03', 'Activity Name': 'Interdisciplinary Research And Development, Predominantly On Social Sciences And Humanities', 'النشاط': 'البحث والتطوير المتعّدد القطاعات، على الاغلب في العلوم الاجتماعية والانسانية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a023ba06406f2b84c63c32463732a0660506402bb7dc814b51bac4f5a091ccc4
Meydan,api,7220.95,Artificial Intelligence Developing,artificial intelligence developing,Professional,Active,Low,,,,,,"{'SN': 1405, 'Category': 'Professional', 'Group': 722, 'Code': '7220.95', 'Activity Name': 'Artificial Intelligence Developing', 'النشاط': 'خدمات تطوير الذكاء الاصطناعي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '16-Jul-2025'}",e57751be6174cc9c4c24716f76b103ae079d4c7a108cade9d00182b81aa998cd
Meydan,api,7220.97,Educational Technologies Research & Development,educational technologies research and development,Professional,Active,Low,No,No,,,,"{'SN': 1406, 'Category': 'Professional', 'Group': 722, 'Code': '7220.97', 'Activity Name': 'Educational Technologies Research & Development', 'النشاط': 'البحث والتطوير في مجال تقنيات التعليم', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",3124cb5f7026df4cb8fc621c8ec4d910e9481f08081e7054c225ab0e6c589d77
Meydan,api,7220.98,Award Rendering Program,award rendering program,Professional,Active,Low,No,No,,,,"{'SN': 1407, 'Category': 'Professional', 'Group': 722, 'Code': '7220.98', 'Activity Name': 'Award Rendering Program', 'النشاط': 'هيئة لمنح الجوائز العلمية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a1750e6788a8de8240f7e652e4f4b22d0c9393d7205d968599cd191d026eca94
Meydan,api,7220.99,Islamic Economics Researches & Studies,islamic economics researches and studies,Professional,Active,Low,No,No,,,,"{'SN': 1408, 'Category': 'Professional', 'Group': 722, 'Code': '7220.99', 'Activity Name': 'Islamic Economics Researches & Studies', 'النشاط': 'دراسات والبحوث في مجال الاقتصاد الاسلامي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",da8e9007a572689c9c662082855eaf5f7b5eddf4b97c3954f16348217ec585f4
Meydan,api,7310.00,Advertising,advertising,Professional,Active,Low,No,No,,,,"{'SN': 1409, 'Category': 'Professional', 'Group': 731, 'Code': '7310.00', 'Activity Name': 'Advertising', 'النشاط': 'الاعلان', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",921872ab817a3b241e04986283451ca3b2c6192fdc8138c7041bf9dfa3637e95
Meydan,api,7310.01,Creation And Realization Of Advertising Campaigns,creation and realization of advertising campaigns,Professional,Active,Low,No,No,,,,"{'SN': 1410, 'Category': 'Professional', 'Group': 731, 'Code': '7310.01', 'Activity Name': 'Creation And Realization Of Advertising Campaigns', 'النشاط': 'ابتكار وتنفيذ حملات اعلانية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",4cad054a7998db90fca24cbe3235bc48157f596e8c80d20c4e508d9057547a9a
Meydan,api,7310.02,Conducting Marketing Campaigns And Other Advertising Services Aimed At Attracting And Retaining Customers,conducting marketing campaigns and other advertising service aimed at attracting and retaining customers,Professional,Active,Low,No,No,,,,"{'SN': 1411, 'Category': 'Professional', 'Group': 731, 'Code': '7310.02', 'Activity Name': 'Conducting Marketing Campaigns And Other Advertising Services Aimed At Attracting And Retaining Customers', 'النشاط': 'القيام بحملات تسويقية وغيرها من خدمات الاعلان التي تهدف الى اجتذاب الزبائن والاحتفاظ بهم', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",9586df1a2695878144a6dc2011e08d97cfc12033fde42827b47e0ca5abf8f05a
Meydan,api,7310.11,Digital Marketing,digital marketing,Professional,Active,Low,No,No,,,,"{'SN': 1412, 'Category': 'Professional', 'Group': 731, 'Code': '7310.11', 'Activity Name': 'Digital Marketing', 'النشاط': 'التسويق الرقمي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",5d3a703b75169dd9b54805b8740b9df0d95e0947af8d30b2e5cbf64e736f51b9
Meydan,api,7310.12,Public Relations Consultancy,public relations consulting,Professional,Active,Low,No,No,,,,"{'SN': 1413, 'Category': 'Professional', 'Group': 731, 'Code': '7310.12', 'Activity Name': 'Public Relations Consultancy', 'النشاط': 'استشارات العلاقات العامة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",d5e2de9d27cf0838f3c1a9da07db32c028fbbb0c0db3fde35b222abc6237075c
Meydan,api,7310.13,Publications Of Brochures & Leaflets,publications of brochures and leaflets,Professional,Active,Low,No,No,,,,"{'SN': 1414, 'Category': 'Professional', 'Group': 731, 'Code': '7310.13', 'Activity Name': 'Publications Of Brochures & Leaflets', 'النشاط': 'نشر الكتيبات و اوراق الاعلانات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0eca045a1ea38814638099e5f729c36729495856fa6931a4216d01ceb24b1dd9
Meydan,api,7310.14,Online Marketing Services,online marketing service,Professional,Active,Low,No,No,,,,"{'SN': 1415, 'Category': 'Professional', 'Group': 731, 'Code': '7310.14', 'Activity Name': 'Online Marketing Services', 'النشاط': 'خدمات التسويق الالكتروني', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",8ed30228cfe80e31594923f12dd1730de9d2c504b001e64397143e4dbe77a6dc
Meydan,api,7310.15,Direct Marketing,direct marketing,Professional,Active,Low,No,No,,,,"{'SN': 1416, 'Category': 'Professional', 'Group': 731, 'Code': '7310.15', 'Activity Name': 'Direct Marketing', 'النشاط': 'التسويق المباشر', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",3d8bd66bec7c842e290f340ae937eadc40be92dc641bd3c0b50195723b938fb2
Meydan,api,7310.16,Social Media Services,social media service,Professional,Active,Low,No,No,,,,"{'SN': 1417, 'Category': 'Professional', 'Group': 731, 'Code': '7310.16', 'Activity Name': 'Social Media Services', 'النشاط': 'خدمات الاعلام الاجتماعي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",857b811d80260e0ff7beb4e82d994bd39bcbb57558d8a860d1f47326a38574a7
Meydan,api,7310.17,Sales Promotion,sales promotion,Professional,Active,Low,No,No,,,,"{'SN': 1418, 'Category': 'Professional', 'Group': 731, 'Code': '7310.17', 'Activity Name': 'Sales Promotion', 'النشاط': 'ترويج المبيعات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",05a61236beaf2cfeacff76078510ed8a0610303f03fcfb0ede4f38b294fc4e14
Meydan,api,7310.18,Online Advertising,online advertising,Professional,Active,Low,No,No,,,,"{'SN': 1419, 'Category': 'Professional', 'Group': 731, 'Code': '7310.18', 'Activity Name': 'Online Advertising', 'النشاط': 'الاعلان عبر الانترنت', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",6a0a56d4ba5ebb56958a18b0931a7b415fc32dce0572ef7c0891bfe50801bba0
Meydan,api,7310.19,Publicity,publicity,Professional,Active,Low,No,No,,,,"{'SN': 1420, 'Category': 'Professional', 'Group': 731, 'Code': '7310.19', 'Activity Name': 'Publicity', 'النشاط': 'الدعاية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",4ea3340211836e01bb7c6297e39b9c831c2176078cf2cb035dfadab047cd63b6
Meydan,api,7310.20,Digital Media Management,digital media management,Professional,Active,Low,No,No,,,,"{'SN': 1421, 'Category': 'Professional', 'Group': 731, 'Code': '7310.20', 'Activity Name': 'Digital Media Management', 'النشاط': 'ادارة الاعلام الرقمي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",3ef1dc1601f390ac55e01ac4f58988f0dea175a83023f755722d2670c4daad57
Meydan,api,7310.21,Social Media Consultancy,social media consulting,Professional,Active,Low,No,No,,,,"{'SN': 1422, 'Category': 'Professional', 'Group': 731, 'Code': '7310.21', 'Activity Name': 'Social Media Consultancy', 'النشاط': 'استشارات وسائط التواصل الاجتماعي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",9aa9ae7e5f052fabff418bf4d3e8adb25e719a39dfdca7b0250f2e3d84482229
Meydan,api,7310.86,Marketing for Products and Services via Telephone,marketing for products and service via telephone,Professional,Active,Low,,,,,,"{'SN': 1423, 'Category': 'Professional', 'Group': 731, 'Code': '7310.86', 'Activity Name': 'Marketing for Products and Services via Telephone', 'النشاط': 'خدمات التسويق للمنتجات والخدمات عبر الهاتف', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '27-Aug-2024'}",513fa9710e1a9f5049a141e122a02ad28177766e9d4c0d6e24868258111c5d9d
Meydan,api,7310.87,Advertising Agency,advertising agency,Professional,Active,Low,No,No,,,,"{'SN': 1424, 'Category': 'Professional', 'Group': 731, 'Code': '7310.87', 'Activity Name': 'Advertising Agency', 'النشاط': 'وكالة اعلان', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",d32c6dc52b25e4e3d07d5c7eebeb068ca56aff2f161b173f47d7c5d629985980
Meydan,api,7310.88,Aerial Advertising Services,aerial advertising service,Professional,Active,Low,No,No,DCAA (Dubai Civil Aviation Authority),PRE,,"{'SN': 1425, 'Category': 'Professional', 'Group': 731, 'Code': '7310.88', 'Activity Name': 'Aerial Advertising Services', 'النشاط': 'خدمات الاعلان بالطائرات', 'Third Party': 'DCAA (Dubai Civil Aviation Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",5807a0d2a942a6e9321a2731256b8f00a3edfb66dd3f1568462e00f127c64954
Meydan,api,7310.89,Promotional Gifts Preparing,promotional gifts preparing,Professional,Active,Low,No,No,,,,"{'SN': 1426, 'Category': 'Professional', 'Group': 731, 'Code': '7310.89', 'Activity Name': 'Promotional Gifts Preparing', 'النشاط': 'تجهيز وانتاج الهدايا الاعلانية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",5ba82b7f69593603993a7529b95f24eaed828e8c442ad8b43b21e2fcd2e3d7b8
Meydan,api,7310.90,Distribution Of Advertising Materials & Samples,distribution of advertising materials and samples,Professional,Active,Low,No,No,,,,"{'SN': 1427, 'Category': 'Professional', 'Group': 731, 'Code': '7310.90', 'Activity Name': 'Distribution Of Advertising Materials & Samples', 'النشاط': 'توزيع المواد الاعلانية والعينات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",818189b563945826e7ac2cd44754eb8ccf3cf7b1b581b49042a0487ed9f934f3
Meydan,api,7310.91,Advertisement Designing & Producing,advertisement designing and producing,Professional,Active,Low,No,No,,,,"{'SN': 1428, 'Category': 'Professional', 'Group': 731, 'Code': '7310.91', 'Activity Name': 'Advertisement Designing & Producing', 'النشاط': 'خدمات الدعاية والاعلان لانتاج وتصميم الاعلانات', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",192a0e17f3b8e491fbddf35631d59f92a94ccfaa96fd3f848e47884e0469bbe9
Meydan,api,7310.92,Billboards Advertising,billboards advertising,Professional,Active,Low,No,No,,,,"{'SN': 1429, 'Category': 'Professional', 'Group': 731, 'Code': '7310.92', 'Activity Name': 'Billboards Advertising', 'النشاط': 'خدمات الدعاية والاعلان في اللوحات الاعلانية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",af79f421b78befd39b5375cdde3080bda420cd4f405f23072bebb9a784c43971
Meydan,api,7310.93,Newspaper Advertisements,newspaper advertisements,Professional,Active,Low,No,No,,,,"{'SN': 1430, 'Category': 'Professional', 'Group': 731, 'Code': '7310.93', 'Activity Name': 'Newspaper Advertisements', 'النشاط': 'اعلانات صحفية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",ad55598832c060c35de69ce7ba920f4143d1409d09e0ae64733fc8822fc3f9e2
Meydan,api,7310.94,Advertising Researches & Consultancies,advertising researches and consultancies,Professional,Active,Low,No,No,,,,"{'SN': 1431, 'Category': 'Professional', 'Group': 731, 'Code': '7310.94', 'Activity Name': 'Advertising Researches & Consultancies', 'النشاط': 'استشارات ودراسات اعلانية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a3770265d09e8fdc34f51bc8c2586db99aefa72ae9367cf1d62e80ae764c8ef7
Meydan,api,7310.95,Natural Gas Technology Marketing,natural gas technology marketing,Professional,Active,Low,No,No,,,,"{'SN': 1432, 'Category': 'Professional', 'Group': 731, 'Code': '7310.95', 'Activity Name': 'Natural Gas Technology Marketing', 'النشاط': 'تسويق تكنولوجيا الغاز الطبيعي', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",d4f17d90e44387c04e79907e9de5d1e4dc76853718b9649fbb796722aad23ed0
Meydan,api,7310.96,Sports Events Marketing,sports events marketing,Professional,Active,Low,No,No,DSC (Dubai Sports Council),PRE,,"{'SN': 1433, 'Category': 'Professional', 'Group': 731, 'Code': '7310.96', 'Activity Name': 'Sports Events Marketing', 'النشاط': 'تسويق الفعاليات الرياضية', 'Third Party': 'DSC (Dubai Sports Council)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a70efc0f2d0ce38053c663646c266895dac7b8fe6f1464c3d595dd5e0a1920ac
